State,Hour,Month,Predicted_Severity,Accident_Count,Correct_Preds,Prediction_Accuracy
UT,5,8,4.0,1,0,0.0
UT,5,9,1.0,2,1,0.5
UT,5,9,2.0,23,10,0.43478260869565216
UT,5,9,3.0,2,0,0.0
UT,5,9,4.0,3,2,0.6666666666666666
UT,5,10,1.0,2,1,0.5
UT,5,10,2.0,30,16,0.5333333333333333
UT,5,10,3.0,4,0,0.0
UT,5,10,4.0,1,0,0.0
UT,5,11,1.0,4,2,0.5
UT,5,11,2.0,27,16,0.5925925925925926
UT,5,11,3.0,4,1,0.25
UT,5,11,4.0,2,0,0.0
UT,5,12,1.0,5,1,0.2
UT,5,12,2.0,46,34,0.7391304347826086
UT,5,12,3.0,2,0,0.0
UT,5,12,4.0,1,0,0.0
UT,6,1,1.0,4,0,0.0
UT,6,1,2.0,42,33,0.7857142857142857
UT,6,1,3.0,1,0,0.0
UT,6,1,4.0,2,1,0.5
UT,6,2,2.0,50,32,0.64
UT,6,2,3.0,3,1,0.3333333333333333
UT,6,2,4.0,1,0,0.0
UT,6,3,1.0,2,0,0.0
UT,6,3,2.0,33,22,0.6666666666666666
UT,6,3,3.0,2,1,0.5
UT,6,4,1.0,3,1,0.3333333333333333
UT,6,4,2.0,47,24,0.5106382978723404
UT,6,4,3.0,1,0,0.0
UT,6,4,4.0,3,0,0.0
UT,6,5,2.0,27,14,0.5185185185185185
UT,6,5,4.0,2,0,0.0
UT,6,6,1.0,2,1,0.5
UT,6,6,2.0,42,19,0.4523809523809524
UT,6,6,3.0,1,1,1.0
UT,6,7,1.0,4,2,0.5
UT,6,7,2.0,33,25,0.7575757575757576
UT,6,7,3.0,1,1,1.0
UT,6,7,4.0,2,2,1.0
UT,6,8,1.0,4,2,0.5
UT,6,8,2.0,40,18,0.45
UT,6,8,3.0,3,2,0.6666666666666666
UT,6,8,4.0,1,0,0.0
UT,6,9,1.0,5,0,0.0
UT,6,9,2.0,30,18,0.6
UT,6,9,3.0,1,1,1.0
UT,6,10,1.0,2,1,0.5
UT,6,10,2.0,30,21,0.7
UT,6,10,3.0,1,0,0.0
UT,6,10,4.0,1,0,0.0
UT,6,11,1.0,4,1,0.25
UT,6,11,2.0,41,23,0.5609756097560976
UT,6,11,3.0,2,1,0.5
UT,6,12,1.0,4,0,0.0
UT,6,12,2.0,53,39,0.7358490566037735
UT,6,12,3.0,4,3,0.75
UT,6,12,4.0,1,0,0.0
UT,7,1,1.0,1,0,0.0
UT,7,1,2.0,70,57,0.8142857142857143
UT,7,1,3.0,2,1,0.5
UT,7,1,4.0,2,1,0.5
UT,7,2,1.0,2,0,0.0
UT,7,2,2.0,74,51,0.6891891891891891
UT,7,2,3.0,2,1,0.5
UT,7,2,4.0,1,0,0.0
UT,7,3,1.0,1,0,0.0
UT,7,3,2.0,48,34,0.7083333333333334
UT,7,3,4.0,1,0,0.0
UT,7,4,1.0,3,1,0.3333333333333333
UT,7,4,2.0,38,26,0.6842105263157895
UT,7,4,3.0,2,0,0.0
UT,7,4,4.0,2,0,0.0
UT,7,5,1.0,1,1,1.0
UT,7,5,2.0,38,22,0.5789473684210527
UT,7,5,3.0,3,1,0.3333333333333333
UT,7,5,4.0,1,0,0.0
UT,7,6,1.0,1,0,0.0
UT,7,6,2.0,41,26,0.6341463414634146
UT,7,6,3.0,1,1,1.0
UT,7,6,4.0,1,0,0.0
UT,7,7,1.0,1,0,0.0
UT,7,7,2.0,49,32,0.6530612244897959
UT,7,7,3.0,2,0,0.0
UT,7,7,4.0,2,0,0.0
UT,7,8,1.0,5,0,0.0
UT,7,8,2.0,43,31,0.7209302325581395
UT,7,8,3.0,4,2,0.5
UT,7,8,4.0,2,0,0.0
UT,7,9,1.0,1,0,0.0
UT,7,9,2.0,45,26,0.5777777777777777
UT,7,9,3.0,5,3,0.6
UT,7,10,1.0,2,0,0.0
UT,7,10,2.0,49,31,0.6326530612244898
UT,7,10,3.0,3,0,0.0
UT,7,11,1.0,3,1,0.3333333333333333
UT,7,11,2.0,65,48,0.7384615384615385
UT,7,11,3.0,4,1,0.25
UT,7,11,4.0,1,1,1.0
UT,7,12,1.0,2,0,0.0
UT,7,12,2.0,56,46,0.8214285714285714
UT,7,12,3.0,1,0,0.0
UT,7,12,4.0,1,0,0.0
UT,8,1,1.0,4,1,0.25
UT,8,1,2.0,58,49,0.8448275862068966
UT,8,1,3.0,1,1,1.0
UT,8,1,4.0,1,0,0.0
UT,8,2,1.0,1,1,1.0
UT,8,2,2.0,59,44,0.7457627118644068
UT,8,2,3.0,1,0,0.0
UT,8,2,4.0,1,0,0.0
UT,8,3,1.0,2,0,0.0
UT,8,3,2.0,49,27,0.5510204081632653
UT,8,3,3.0,4,1,0.25
UT,8,4,1.0,2,1,0.5
UT,8,4,2.0,40,31,0.775
UT,8,4,3.0,2,1,0.5
UT,8,4,4.0,2,1,0.5
UT,8,5,1.0,3,0,0.0
UT,8,5,2.0,49,31,0.6326530612244898
UT,8,5,3.0,1,0,0.0
UT,8,6,1.0,2,1,0.5
UT,8,6,2.0,31,21,0.6774193548387096
UT,8,6,3.0,1,0,0.0
UT,8,6,4.0,2,1,0.5
UT,8,7,1.0,1,0,0.0
UT,8,7,2.0,30,21,0.7
UT,8,7,4.0,1,0,0.0
UT,8,8,1.0,2,1,0.5
UT,8,8,2.0,58,38,0.6551724137931034
UT,8,8,4.0,1,0,0.0
UT,8,9,1.0,1,1,1.0
UT,8,9,2.0,55,35,0.6363636363636364
UT,8,9,3.0,4,0,0.0
UT,8,10,1.0,3,0,0.0
UT,8,10,2.0,47,23,0.48936170212765956
UT,8,10,3.0,4,0,0.0
UT,8,11,2.0,64,41,0.640625
UT,8,11,3.0,3,1,0.3333333333333333
UT,8,11,4.0,1,0,0.0
UT,8,12,1.0,2,1,0.5
UT,8,12,2.0,67,53,0.7910447761194029
UT,8,12,3.0,4,2,0.5
UT,9,1,2.0,45,31,0.6888888888888889
UT,9,1,3.0,1,1,1.0
UT,9,1,4.0,1,1,1.0
UT,9,2,1.0,7,2,0.2857142857142857
UT,9,2,2.0,46,27,0.5869565217391305
UT,9,2,3.0,1,0,0.0
UT,9,3,1.0,2,0,0.0
UT,9,3,2.0,46,29,0.6304347826086957
UT,9,3,3.0,4,2,0.5
UT,9,4,1.0,3,0,0.0
UT,9,4,2.0,27,17,0.6296296296296297
UT,9,4,3.0,2,1,0.5
UT,9,5,1.0,1,0,0.0
UT,9,5,2.0,39,26,0.6666666666666666
UT,9,5,3.0,1,1,1.0
UT,9,5,4.0,1,0,0.0
UT,9,6,1.0,3,2,0.6666666666666666
UT,9,6,2.0,33,22,0.6666666666666666
UT,9,6,3.0,4,1,0.25
UT,9,6,4.0,3,0,0.0
UT,9,7,1.0,3,1,0.3333333333333333
UT,9,7,2.0,27,16,0.5925925925925926
UT,9,7,3.0,2,1,0.5
UT,9,7,4.0,1,0,0.0
UT,9,8,1.0,1,0,0.0
UT,9,8,2.0,48,25,0.5208333333333334
UT,9,8,3.0,2,0,0.0
UT,9,8,4.0,1,1,1.0
UT,9,9,1.0,2,0,0.0
UT,9,9,2.0,32,17,0.53125
UT,9,9,3.0,1,0,0.0
UT,9,10,1.0,1,0,0.0
UT,9,10,2.0,40,28,0.7
UT,9,10,3.0,1,0,0.0
UT,9,10,4.0,2,1,0.5
UT,9,11,1.0,1,0,0.0
UT,9,11,2.0,41,22,0.5365853658536586
UT,9,11,3.0,3,1,0.3333333333333333
UT,9,12,1.0,4,1,0.25
UT,9,12,2.0,56,37,0.6607142857142857
UT,9,12,3.0,2,1,0.5
UT,9,12,4.0,1,0,0.0
UT,10,1,1.0,2,0,0.0
UT,10,1,2.0,33,21,0.6363636363636364
UT,10,1,3.0,3,0,0.0
UT,10,1,4.0,1,1,1.0
UT,10,2,1.0,2,0,0.0
UT,10,2,2.0,39,20,0.5128205128205128
UT,10,2,4.0,3,0,0.0
UT,10,3,1.0,3,0,0.0
UT,10,3,2.0,21,14,0.6666666666666666
UT,10,3,3.0,1,0,0.0
UT,10,3,4.0,2,1,0.5
UT,10,4,1.0,3,0,0.0
UT,10,4,2.0,40,22,0.55
UT,10,4,3.0,2,0,0.0
UT,10,5,1.0,4,1,0.25
UT,10,5,2.0,33,18,0.5454545454545454
UT,10,5,3.0,3,2,0.6666666666666666
UT,10,5,4.0,2,1,0.5
UT,10,6,1.0,2,0,0.0
UT,10,6,2.0,35,14,0.4
UT,10,6,3.0,1,0,0.0
UT,10,7,1.0,1,1,1.0
UT,10,7,2.0,25,14,0.56
UT,10,7,3.0,1,0,0.0
UT,10,8,1.0,3,0,0.0
UT,10,8,2.0,42,31,0.7380952380952381
UT,10,8,3.0,4,0,0.0
UT,10,9,1.0,3,0,0.0
UT,10,9,2.0,32,17,0.53125
UT,10,9,4.0,4,2,0.5
UT,10,10,1.0,4,0,0.0
UT,10,10,2.0,36,16,0.4444444444444444
UT,10,10,3.0,2,0,0.0
UT,10,10,4.0,2,0,0.0
UT,10,11,1.0,2,0,0.0
UT,10,11,2.0,36,19,0.5277777777777778
UT,10,12,1.0,1,1,1.0
UT,10,12,2.0,39,27,0.6923076923076923
UT,10,12,3.0,3,1,0.3333333333333333
UT,10,12,4.0,1,0,0.0
UT,11,1,1.0,3,0,0.0
UT,11,1,2.0,36,23,0.6388888888888888
UT,11,2,1.0,3,1,0.3333333333333333
UT,11,2,2.0,39,24,0.6153846153846154
UT,11,2,3.0,2,0,0.0
UT,11,2,4.0,1,0,0.0
UT,11,3,1.0,4,1,0.25
UT,11,3,2.0,37,19,0.5135135135135135
UT,11,3,3.0,2,0,0.0
UT,11,3,4.0,2,0,0.0
UT,11,4,1.0,1,0,0.0
UT,11,4,2.0,33,19,0.5757575757575758
UT,11,5,1.0,2,0,0.0
UT,11,5,2.0,29,21,0.7241379310344828
UT,11,5,3.0,2,1,0.5
UT,11,6,1.0,1,0,0.0
UT,11,6,2.0,41,20,0.4878048780487805
UT,11,6,3.0,4,1,0.25
UT,11,6,4.0,1,0,0.0
UT,11,7,1.0,2,0,0.0
UT,11,7,2.0,32,12,0.375
UT,11,7,3.0,3,1,0.3333333333333333
UT,11,7,4.0,1,0,0.0
UT,11,8,1.0,3,2,0.6666666666666666
UT,11,8,2.0,33,19,0.5757575757575758
UT,11,8,3.0,1,0,0.0
UT,11,8,4.0,1,0,0.0
UT,11,9,1.0,6,1,0.16666666666666666
UT,11,9,2.0,37,16,0.43243243243243246
UT,11,9,3.0,3,1,0.3333333333333333
UT,11,10,1.0,3,1,0.3333333333333333
UT,11,10,2.0,18,6,0.3333333333333333
UT,11,10,3.0,4,1,0.25
UT,11,11,1.0,4,1,0.25
UT,11,11,2.0,29,15,0.5172413793103449
UT,11,11,3.0,3,2,0.6666666666666666
UT,11,11,4.0,2,0,0.0
UT,11,12,1.0,2,0,0.0
UT,11,12,2.0,38,26,0.6842105263157895
UT,11,12,3.0,4,2,0.5
UT,11,12,4.0,2,0,0.0
UT,12,1,1.0,8,2,0.25
UT,12,1,2.0,46,27,0.5869565217391305
UT,12,1,3.0,1,0,0.0
UT,12,1,4.0,2,0,0.0
UT,12,2,1.0,4,2,0.5
UT,12,2,2.0,41,28,0.6829268292682927
UT,12,2,3.0,1,0,0.0
UT,12,2,4.0,1,0,0.0
UT,12,3,1.0,2,0,0.0
UT,12,3,2.0,28,18,0.6428571428571429
UT,12,3,3.0,2,0,0.0
UT,12,3,4.0,2,0,0.0
UT,12,4,1.0,5,2,0.4
UT,12,4,2.0,33,19,0.5757575757575758
UT,12,4,3.0,2,0,0.0
UT,12,4,4.0,1,0,0.0
UT,12,5,1.0,1,0,0.0
UT,12,5,2.0,45,28,0.6222222222222222
UT,12,5,3.0,3,0,0.0
UT,12,5,4.0,2,0,0.0
UT,12,6,2.0,57,38,0.6666666666666666
UT,12,6,3.0,1,0,0.0
UT,12,7,1.0,3,0,0.0
UT,12,7,2.0,37,16,0.43243243243243246
UT,12,7,3.0,2,2,1.0
UT,12,8,1.0,2,1,0.5
UT,12,8,2.0,34,20,0.5882352941176471
UT,12,8,3.0,8,1,0.125
UT,12,9,1.0,2,0,0.0
UT,12,9,2.0,40,22,0.55
UT,12,9,3.0,1,0,0.0
UT,12,9,4.0,2,0,0.0
UT,12,10,1.0,5,2,0.4
UT,12,10,2.0,34,25,0.7352941176470589
UT,12,10,3.0,2,0,0.0
UT,12,10,4.0,4,1,0.25
UT,12,11,1.0,5,1,0.2
UT,12,11,2.0,46,28,0.6086956521739131
UT,12,11,3.0,4,1,0.25
UT,12,11,4.0,1,0,0.0
UT,12,12,1.0,3,1,0.3333333333333333
UT,12,12,2.0,30,20,0.6666666666666666
UT,12,12,3.0,5,1,0.2
UT,12,12,4.0,4,1,0.25
UT,13,1,1.0,2,1,0.5
UT,13,1,2.0,40,29,0.725
UT,13,1,3.0,2,0,0.0
UT,13,2,1.0,3,1,0.3333333333333333
UT,13,2,2.0,41,25,0.6097560975609756
UT,13,2,3.0,2,1,0.5
UT,13,2,4.0,2,0,0.0
UT,13,3,1.0,2,0,0.0
UT,13,3,2.0,27,18,0.6666666666666666
UT,13,3,3.0,3,2,0.6666666666666666
UT,13,4,1.0,2,1,0.5
UT,13,4,2.0,36,26,0.7222222222222222
UT,13,4,3.0,4,2,0.5
UT,13,5,1.0,1,1,1.0
UT,13,5,2.0,40,28,0.7
UT,13,5,3.0,1,1,1.0
UT,13,5,4.0,1,0,0.0
UT,13,6,1.0,7,1,0.14285714285714285
UT,13,6,2.0,45,28,0.6222222222222222
UT,13,6,3.0,1,0,0.0
UT,13,7,1.0,3,2,0.6666666666666666
UT,13,7,2.0,37,15,0.40540540540540543
UT,13,7,3.0,2,1,0.5
UT,13,7,4.0,1,0,0.0
UT,13,8,1.0,5,0,0.0
UT,13,8,2.0,28,14,0.5
UT,13,8,3.0,2,0,0.0
UT,13,8,4.0,1,0,0.0
UT,13,9,1.0,2,1,0.5
UT,13,9,2.0,48,26,0.5416666666666666
UT,13,9,3.0,1,1,1.0
UT,13,9,4.0,1,0,0.0
UT,13,10,1.0,5,2,0.4
UT,13,10,2.0,30,19,0.6333333333333333
UT,13,10,3.0,3,1,0.3333333333333333
UT,13,10,4.0,2,0,0.0
UT,13,11,1.0,2,0,0.0
UT,13,11,2.0,37,24,0.6486486486486487
UT,13,11,3.0,5,0,0.0
UT,13,11,4.0,1,0,0.0
UT,13,12,1.0,2,0,0.0
UT,13,12,2.0,42,31,0.7380952380952381
UT,13,12,3.0,2,0,0.0
UT,14,1,1.0,6,0,0.0
UT,14,1,2.0,32,15,0.46875
UT,14,1,3.0,3,1,0.3333333333333333
UT,14,1,4.0,2,0,0.0
UT,14,2,1.0,5,0,0.0
UT,14,2,2.0,30,17,0.5666666666666667
UT,14,2,3.0,2,0,0.0
UT,14,3,1.0,3,2,0.6666666666666666
UT,14,3,2.0,28,13,0.4642857142857143
UT,14,3,3.0,4,1,0.25
UT,14,3,4.0,3,2,0.6666666666666666
UT,14,4,1.0,1,0,0.0
UT,14,4,2.0,28,17,0.6071428571428571
UT,14,5,1.0,2,0,0.0
UT,14,5,2.0,49,29,0.5918367346938775
UT,14,5,3.0,5,1,0.2
UT,14,6,1.0,3,1,0.3333333333333333
UT,14,6,2.0,39,21,0.5384615384615384
UT,14,6,3.0,4,2,0.5
UT,14,6,4.0,1,0,0.0
UT,14,7,1.0,3,0,0.0
UT,14,7,2.0,24,17,0.7083333333333334
UT,14,7,3.0,4,1,0.25
UT,14,8,1.0,3,1,0.3333333333333333
UT,14,8,2.0,33,19,0.5757575757575758
UT,14,8,3.0,4,0,0.0
UT,14,8,4.0,2,1,0.5
UT,14,9,1.0,1,0,0.0
UT,14,9,2.0,33,21,0.6363636363636364
UT,14,9,3.0,4,1,0.25
UT,14,10,1.0,4,0,0.0
UT,14,10,2.0,32,15,0.46875
UT,14,10,3.0,3,0,0.0
UT,14,11,1.0,7,4,0.5714285714285714
UT,14,11,2.0,39,26,0.6666666666666666
UT,14,11,3.0,3,1,0.3333333333333333
UT,14,11,4.0,1,0,0.0
UT,14,12,1.0,3,1,0.3333333333333333
UT,14,12,2.0,45,29,0.6444444444444445
UT,14,12,3.0,7,2,0.2857142857142857
UT,14,12,4.0,1,1,1.0
UT,15,1,1.0,4,0,0.0
UT,15,1,2.0,35,23,0.6571428571428571
UT,15,1,4.0,2,1,0.5
UT,15,2,1.0,1,1,1.0
UT,15,2,2.0,46,30,0.6521739130434783
UT,15,2,3.0,2,0,0.0
UT,15,2,4.0,1,1,1.0
UT,15,3,1.0,2,1,0.5
UT,15,3,2.0,33,21,0.6363636363636364
UT,15,3,3.0,1,0,0.0
UT,15,4,1.0,5,0,0.0
UT,15,4,2.0,40,25,0.625
UT,15,4,3.0,2,1,0.5
UT,15,4,4.0,1,0,0.0
UT,15,5,1.0,1,1,1.0
UT,15,5,2.0,52,31,0.5961538461538461
UT,15,5,3.0,2,0,0.0
UT,15,5,4.0,1,0,0.0
UT,15,6,1.0,1,0,0.0
UT,15,6,2.0,47,27,0.574468085106383
UT,15,6,3.0,3,0,0.0
UT,15,6,4.0,1,0,0.0
UT,15,7,1.0,3,1,0.3333333333333333
UT,15,7,2.0,36,22,0.6111111111111112
UT,15,7,3.0,2,2,1.0
UT,15,7,4.0,1,0,0.0
UT,15,8,1.0,4,1,0.25
UT,15,8,2.0,50,24,0.48
UT,15,8,3.0,4,1,0.25
UT,15,8,4.0,1,0,0.0
UT,15,9,1.0,5,2,0.4
UT,15,9,2.0,53,28,0.5283018867924528
UT,15,9,3.0,3,0,0.0
UT,15,9,4.0,1,0,0.0
UT,15,10,1.0,5,3,0.6
UT,15,10,2.0,33,20,0.6060606060606061
UT,15,10,3.0,5,0,0.0
UT,15,11,1.0,7,0,0.0
UT,15,11,2.0,50,31,0.62
UT,15,11,3.0,2,0,0.0
UT,15,11,4.0,1,1,1.0
UT,15,12,1.0,5,1,0.2
UT,15,12,2.0,43,33,0.7674418604651163
UT,15,12,3.0,5,2,0.4
UT,15,12,4.0,2,0,0.0
UT,16,1,1.0,1,0,0.0
UT,16,1,2.0,50,33,0.66
UT,16,1,4.0,2,1,0.5
UT,16,2,1.0,3,1,0.3333333333333333
UT,16,2,2.0,47,20,0.425531914893617
UT,16,2,3.0,2,0,0.0
UT,16,3,1.0,3,0,0.0
UT,16,3,2.0,37,21,0.5675675675675675
UT,16,3,3.0,4,1,0.25
UT,16,4,2.0,52,29,0.5576923076923077
UT,16,4,4.0,2,0,0.0
UT,16,5,1.0,2,1,0.5
UT,16,5,2.0,47,27,0.574468085106383
UT,16,5,3.0,5,2,0.4
UT,16,6,1.0,1,0,0.0
UT,16,6,2.0,53,38,0.7169811320754716
UT,16,6,3.0,1,0,0.0
UT,16,6,4.0,2,0,0.0
UT,16,7,1.0,2,0,0.0
UT,16,7,2.0,29,20,0.6896551724137931
UT,16,7,3.0,2,0,0.0
UT,16,8,1.0,3,1,0.3333333333333333
UT,16,8,2.0,33,20,0.6060606060606061
UT,16,8,3.0,1,0,0.0
UT,16,9,2.0,53,30,0.5660377358490566
UT,16,9,3.0,3,0,0.0
UT,16,9,4.0,1,1,1.0
UT,16,10,1.0,4,0,0.0
UT,16,10,2.0,42,30,0.7142857142857143
UT,16,10,3.0,6,2,0.3333333333333333
UT,16,11,1.0,1,0,0.0
UT,16,11,2.0,47,25,0.5319148936170213
UT,16,11,3.0,1,0,0.0
UT,16,11,4.0,1,0,0.0
UT,16,12,1.0,3,1,0.3333333333333333
UT,16,12,2.0,50,39,0.78
UT,16,12,3.0,4,2,0.5
UT,16,12,4.0,1,1,1.0
UT,17,1,1.0,2,1,0.5
UT,17,1,2.0,34,22,0.6470588235294118
UT,17,1,3.0,1,0,0.0
UT,17,2,1.0,1,0,0.0
UT,17,2,2.0,46,25,0.5434782608695652
UT,17,2,3.0,1,0,0.0
UT,17,2,4.0,2,0,0.0
UT,17,3,1.0,1,1,1.0
UT,17,3,2.0,44,25,0.5681818181818182
UT,17,3,3.0,1,1,1.0
UT,17,3,4.0,2,2,1.0
UT,17,4,1.0,3,0,0.0
UT,17,4,2.0,48,30,0.625
UT,17,4,3.0,3,1,0.3333333333333333
UT,17,4,4.0,2,0,0.0
UT,17,5,1.0,6,1,0.16666666666666666
UT,17,5,2.0,46,26,0.5652173913043478
UT,17,5,3.0,3,0,0.0
UT,17,5,4.0,4,2,0.5
UT,17,6,1.0,2,0,0.0
UT,17,6,2.0,48,31,0.6458333333333334
UT,17,6,3.0,4,1,0.25
UT,17,7,2.0,38,15,0.39473684210526316
UT,17,7,4.0,1,0,0.0
UT,17,8,2.0,43,31,0.7209302325581395
UT,17,8,3.0,1,0,0.0
UT,17,8,4.0,2,1,0.5
UT,17,9,1.0,3,1,0.3333333333333333
UT,17,9,2.0,55,33,0.6
UT,17,9,3.0,3,0,0.0
UT,17,9,4.0,1,0,0.0
UT,17,10,1.0,1,0,0.0
UT,17,10,2.0,40,22,0.55
UT,17,10,3.0,3,1,0.3333333333333333
UT,17,10,4.0,1,0,0.0
UT,17,11,1.0,1,1,1.0
UT,17,11,2.0,39,27,0.6923076923076923
UT,17,11,3.0,3,1,0.3333333333333333
UT,17,11,4.0,2,0,0.0
UT,17,12,2.0,66,49,0.7424242424242424
UT,17,12,3.0,5,2,0.4
UT,17,12,4.0,1,0,0.0
UT,18,1,1.0,4,1,0.25
UT,18,1,2.0,34,25,0.7352941176470589
UT,18,1,3.0,2,0,0.0
UT,18,1,4.0,1,0,0.0
UT,18,2,1.0,4,0,0.0
UT,18,2,2.0,35,17,0.4857142857142857
UT,18,2,3.0,3,1,0.3333333333333333
UT,18,2,4.0,1,0,0.0
UT,18,3,1.0,5,1,0.2
UT,18,3,2.0,22,9,0.4090909090909091
UT,18,3,3.0,1,0,0.0
UT,18,3,4.0,1,1,1.0
UT,18,4,1.0,4,2,0.5
UT,18,4,2.0,25,12,0.48
UT,18,4,3.0,1,0,0.0
UT,18,4,4.0,1,0,0.0
UT,18,5,1.0,3,0,0.0
UT,18,5,2.0,42,20,0.47619047619047616
UT,18,5,3.0,4,2,0.5
UT,18,6,1.0,2,1,0.5
UT,18,6,2.0,38,19,0.5
UT,18,6,3.0,1,0,0.0
UT,18,7,1.0,1,0,0.0
UT,18,7,2.0,32,17,0.53125
UT,18,7,3.0,2,1,0.5
UT,18,7,4.0,1,1,1.0
UT,18,8,1.0,2,1,0.5
UT,18,8,2.0,34,16,0.47058823529411764
UT,18,8,3.0,6,1,0.16666666666666666
UT,18,8,4.0,1,0,0.0
UT,18,9,1.0,2,1,0.5
UT,18,9,2.0,34,17,0.5
UT,18,9,3.0,1,1,1.0
UT,18,9,4.0,1,1,1.0
UT,18,10,1.0,3,1,0.3333333333333333
UT,18,10,2.0,34,13,0.38235294117647056
UT,18,11,2.0,41,34,0.8292682926829268
UT,18,11,3.0,5,2,0.4
UT,18,12,1.0,5,1,0.2
UT,18,12,2.0,57,37,0.6491228070175439
UT,18,12,3.0,4,0,0.0
UT,19,1,1.0,2,1,0.5
UT,19,1,2.0,25,15,0.6
UT,19,1,3.0,2,1,0.5
UT,19,1,4.0,1,1,1.0
UT,19,2,1.0,3,1,0.3333333333333333
UT,19,2,2.0,22,10,0.45454545454545453
UT,19,2,3.0,2,1,0.5
UT,19,3,1.0,1,1,1.0
UT,19,3,2.0,29,11,0.3793103448275862
UT,19,3,3.0,3,0,0.0
UT,19,3,4.0,2,0,0.0
UT,19,4,1.0,1,0,0.0
UT,19,4,2.0,24,11,0.4583333333333333
UT,19,4,3.0,3,0,0.0
UT,19,5,1.0,4,0,0.0
UT,19,5,2.0,32,11,0.34375
UT,19,5,3.0,1,1,1.0
UT,19,6,2.0,30,17,0.5666666666666667
UT,19,6,4.0,1,0,0.0
UT,19,7,1.0,5,0,0.0
UT,19,7,2.0,26,13,0.5
UT,19,7,3.0,2,0,0.0
UT,19,7,4.0,3,1,0.3333333333333333
UT,19,8,1.0,4,0,0.0
UT,19,8,2.0,27,17,0.6296296296296297
UT,19,8,3.0,1,0,0.0
UT,19,8,4.0,2,1,0.5
UT,19,9,1.0,1,0,0.0
UT,19,9,2.0,26,16,0.6153846153846154
UT,19,10,2.0,22,11,0.5
UT,19,10,3.0,6,0,0.0
UT,19,10,4.0,3,0,0.0
UT,19,11,1.0,3,1,0.3333333333333333
UT,19,11,2.0,20,7,0.35
UT,19,11,3.0,3,0,0.0
UT,19,11,4.0,1,0,0.0
UT,19,12,1.0,3,0,0.0
UT,19,12,2.0,31,20,0.6451612903225806
UT,19,12,3.0,5,3,0.6
UT,19,12,4.0,1,0,0.0
UT,20,1,1.0,2,1,0.5
UT,20,1,2.0,28,13,0.4642857142857143
UT,20,1,4.0,1,0,0.0
UT,20,2,1.0,3,1,0.3333333333333333
UT,20,2,2.0,25,7,0.28
UT,20,2,3.0,2,1,0.5
UT,20,2,4.0,1,1,1.0
UT,20,3,2.0,25,10,0.4
UT,20,3,3.0,1,1,1.0
UT,20,4,1.0,6,1,0.16666666666666666
UT,20,4,2.0,20,8,0.4
UT,20,4,3.0,1,0,0.0
UT,20,5,1.0,6,0,0.0
UT,20,5,2.0,19,8,0.42105263157894735
UT,20,5,4.0,2,1,0.5
UT,20,6,1.0,2,1,0.5
UT,20,6,2.0,18,10,0.5555555555555556
UT,20,6,3.0,2,2,1.0
UT,20,6,4.0,3,0,0.0
UT,20,7,1.0,4,1,0.25
UT,20,7,2.0,18,7,0.3888888888888889
UT,20,7,3.0,1,0,0.0
UT,20,7,4.0,3,1,0.3333333333333333
UT,20,8,1.0,4,2,0.5
UT,20,8,2.0,23,12,0.5217391304347826
UT,20,8,3.0,1,1,1.0
UT,20,8,4.0,1,0,0.0
UT,20,9,1.0,3,2,0.6666666666666666
UT,20,9,2.0,20,8,0.4
UT,20,10,1.0,5,1,0.2
UT,20,10,2.0,25,13,0.52
UT,20,10,3.0,2,0,0.0
UT,20,10,4.0,1,0,0.0
UT,20,11,1.0,4,0,0.0
UT,20,11,2.0,19,10,0.5263157894736842
UT,20,11,3.0,5,1,0.2
UT,20,11,4.0,1,0,0.0
UT,20,12,1.0,6,0,0.0
UT,20,12,2.0,29,17,0.5862068965517241
UT,20,12,3.0,2,1,0.5
UT,20,12,4.0,1,1,1.0
UT,21,1,1.0,7,2,0.2857142857142857
UT,21,1,2.0,39,18,0.46153846153846156
UT,21,2,1.0,6,2,0.3333333333333333
UT,21,2,2.0,19,8,0.42105263157894735
UT,21,3,2.0,19,13,0.6842105263157895
UT,21,3,3.0,1,0,0.0
UT,21,3,4.0,1,1,1.0
UT,21,4,2.0,22,9,0.4090909090909091
UT,21,4,3.0,4,1,0.25
UT,21,5,1.0,3,0,0.0
UT,21,5,2.0,22,7,0.3181818181818182
UT,21,5,4.0,2,0,0.0
UT,21,6,1.0,3,1,0.3333333333333333
UT,21,6,2.0,24,13,0.5416666666666666
UT,21,6,4.0,1,0,0.0
UT,21,7,1.0,3,2,0.6666666666666666
UT,21,7,2.0,25,13,0.52
UT,21,7,3.0,1,0,0.0
UT,21,8,1.0,5,0,0.0
UT,21,8,2.0,18,8,0.4444444444444444
UT,21,8,3.0,4,1,0.25
UT,21,8,4.0,2,0,0.0
UT,21,9,1.0,1,0,0.0
UT,21,9,2.0,20,11,0.55
UT,21,9,3.0,1,0,0.0
UT,21,10,1.0,4,1,0.25
UT,21,10,2.0,13,7,0.5384615384615384
UT,21,11,1.0,3,2,0.6666666666666666
UT,21,11,2.0,26,17,0.6538461538461539
UT,21,11,3.0,4,0,0.0
UT,21,11,4.0,2,1,0.5
UT,21,12,1.0,4,1,0.25
UT,21,12,2.0,27,13,0.48148148148148145
UT,21,12,3.0,6,2,0.3333333333333333
UT,21,12,4.0,4,1,0.25
UT,22,1,1.0,3,0,0.0
